Country,Year,Emission,Category
Germany,2009,2923.979076,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2008,2971.21282,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2007,3180.593286,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2006,3241.500861,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2005,3319.866592,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2004,3243.551246,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2003,3034.157688,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2002,3087.04028,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2001,3751.778684,Sulphur Hexafluoride (Co2 Equivilent)
Germany,2000,4072.497783,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1999,4289.752189,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1998,5888.914867,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1997,6108.844118,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1996,6162.492516,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1995,6467.149524,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1994,6249.227869,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1993,5973.591374,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1992,5237.807131,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1991,4745.878769,Sulphur Hexafluoride (Co2 Equivilent)
Germany,1990,4343.638132,Sulphur Hexafluoride (Co2 Equivilent)
